sport,slate_date,game_id,player_id,player,team,opponent,market,projection,projection_lower_80,projection_upper_80,residual_standard_deviation,model_name,validation_mae,batting_order,position,expected_plate_appearances,days_rest,source_file
MLB,2026-07-21,823437,669016,Brandon Marsh,Philadelphia Phillies,Los Angeles Dodgers,hitter_fantasy_score,7.996,1.237,18.367,7.195,xgboost,5.4863,5.0,LF,4.0317,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,664761,Alec Bohm,Philadelphia Phillies,Los Angeles Dodgers,hitter_fantasy_score,7.995,1.236,18.366,7.195,xgboost,5.4863,4.0,3B,4.3046,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,669394,Jake Burger,Texas Rangers,Chicago White Sox,hitter_fantasy_score,7.972,1.213,18.343,7.195,xgboost,5.4863,5.0,1B,4.1104,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,668930,Brice Turang,Milwaukee Brewers,New York Mets,hitter_fantasy_score,7.964,1.205,18.335,7.195,xgboost,5.4863,3.0,2B,4.4928,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,665161,Jeremy Peña,Houston Astros,Miami Marlins,hitter_fantasy_score,7.951,1.192,18.321,7.195,xgboost,5.4863,1.0,SS,4.2307,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,691023,Jordan Walker,St. Louis Cardinals,Los Angeles Angels,hitter_fantasy_score,7.921,1.162,18.292,7.195,xgboost,5.4863,4.0,RF,4.4136,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,671056,Iván Herrera,St. Louis Cardinals,Los Angeles Angels,hitter_fantasy_score,7.901,1.142,18.272,7.195,xgboost,5.4863,2.0,DH,4.6149,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,673962,Josh Jung,Texas Rangers,Chicago White Sox,hitter_fantasy_score,7.858,1.099,18.229,7.195,xgboost,5.4863,2.0,3B,4.4859,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,805811,Bryce Eldridge,San Francisco Giants,Kansas City Royals,hitter_fantasy_score,7.855,1.096,18.226,7.195,xgboost,5.4863,2.0,1B,4.2703,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,682985,Riley Greene,Detroit Tigers,Chicago Cubs,hitter_fantasy_score,7.852,1.093,18.223,7.195,xgboost,5.4863,4.0,LF,4.1724,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,663586,Austin Riley,Atlanta Braves,San Diego Padres,hitter_fantasy_score,7.833,1.073,18.203,7.195,xgboost,5.4863,7.0,3B,4.1101,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,691406,Junior Caminero,Tampa Bay Rays,Toronto Blue Jays,hitter_fantasy_score,7.823,1.064,18.194,7.195,xgboost,5.4863,3.0,3B,4.3947,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,672695,Geraldo Perdomo,Arizona Diamondbacks,Athletics,hitter_fantasy_score,7.799,1.039,18.169,7.195,xgboost,5.4863,2.0,SS,4.27,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,678246,Miguel Vargas,Chicago White Sox,Texas Rangers,hitter_fantasy_score,7.797,1.038,18.168,7.195,xgboost,5.4863,3.0,1B,4.3614,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,664034,Ty France,San Diego Padres,Atlanta Braves,hitter_fantasy_score,7.797,1.038,18.168,7.195,xgboost,5.4863,6.0,1B,4.1576,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,607208,Trea Turner,Philadelphia Phillies,Los Angeles Dodgers,hitter_fantasy_score,7.779,1.02,18.15,7.195,xgboost,5.4863,1.0,SS,4.5037,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,607043,Brandon Nimmo,Texas Rangers,Chicago White Sox,hitter_fantasy_score,7.768,1.008,18.138,7.195,xgboost,5.4863,4.0,RF,4.2232,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,665487,Fernando Tatis Jr.,San Diego Padres,Atlanta Braves,hitter_fantasy_score,7.765,1.006,18.136,7.195,xgboost,5.4863,1.0,RF,4.4268,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,683953,Travis Bazzana,Cleveland Guardians,Minnesota Twins,hitter_fantasy_score,7.754,0.995,18.125,7.195,xgboost,5.4863,1.0,2B,4.5496,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,695506,Jac Caglianone,Kansas City Royals,San Francisco Giants,hitter_fantasy_score,7.733,0.973,18.103,7.195,xgboost,5.4863,2.0,RF,4.0366,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,665019,Kody Clemens,Minnesota Twins,Cleveland Guardians,hitter_fantasy_score,7.713,0.954,18.083,7.195,xgboost,5.4863,4.0,2B,3.9277,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,694671,Wyatt Langford,Texas Rangers,Chicago White Sox,hitter_fantasy_score,7.706,0.947,18.077,7.195,xgboost,5.4863,1.0,LF,4.4167,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,621020,Dansby Swanson,Chicago Cubs,Detroit Tigers,hitter_fantasy_score,7.701,0.942,18.071,7.195,xgboost,5.4863,9.0,SS,3.945,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,701807,Carson Benge,New York Mets,Milwaukee Brewers,hitter_fantasy_score,7.668,0.909,18.039,7.195,xgboost,5.4863,5.0,RF,4.2127,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,666160,Mickey Moniak,Colorado Rockies,Washington Nationals,hitter_fantasy_score,7.661,0.902,18.032,7.195,xgboost,5.4863,2.0,DH,3.7854,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,543807,George Springer,Toronto Blue Jays,Tampa Bay Rays,hitter_fantasy_score,7.66,0.9,18.03,7.195,xgboost,5.4863,4.0,DH,4.2741,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,514888,Jose Altuve,Houston Astros,Miami Marlins,hitter_fantasy_score,7.639,0.88,18.01,7.195,xgboost,5.4863,4.0,2B,4.2464,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,592518,Manny Machado,San Diego Padres,Atlanta Braves,hitter_fantasy_score,7.622,0.862,17.992,7.195,xgboost,5.4863,3.0,3B,4.3012,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,695578,James Wood,Washington Nationals,Colorado Rockies,hitter_fantasy_score,7.595,0.836,17.966,7.195,xgboost,5.4863,1.0,RF,4.8086,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,700250,Ben Rice,New York Yankees,Pittsburgh Pirates,hitter_fantasy_score,7.585,0.826,17.956,7.195,xgboost,5.4863,2.0,DH,4.1147,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,689414,Liam Hicks,Miami Marlins,Houston Astros,hitter_fantasy_score,7.547,0.788,17.918,7.195,xgboost,5.4863,4.0,PH,4.1067,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,666018,Jonathan Aranda,Tampa Bay Rays,Toronto Blue Jays,hitter_fantasy_score,7.534,0.775,17.905,7.195,xgboost,5.4863,2.0,1B,3.9973,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,669364,Xavier Edwards,Miami Marlins,Houston Astros,hitter_fantasy_score,7.517,0.758,17.888,7.195,xgboost,5.4863,2.0,2B,4.2336,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,678882,Ceddanne Rafaela,Boston Red Sox,Baltimore Orioles,hitter_fantasy_score,7.513,0.754,17.884,7.195,xgboost,5.4863,2.0,CF,4.2689,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,695734,Daylen Lile,Washington Nationals,Colorado Rockies,hitter_fantasy_score,7.513,0.754,17.884,7.195,xgboost,5.4863,5.0,DH,4.0165,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,670623,Isaac Paredes,Houston Astros,Miami Marlins,hitter_fantasy_score,7.51,0.751,17.881,7.195,xgboost,5.4863,3.0,3B,4.5263,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,695600,Carter Jensen,Kansas City Royals,San Francisco Giants,hitter_fantasy_score,7.49,0.731,17.861,7.195,xgboost,5.4863,1.0,C,4.5349,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,668715,Spencer Steer,Cincinnati Reds,Seattle Mariners,hitter_fantasy_score,7.485,0.726,17.856,7.195,xgboost,5.4863,4.0,RF,4.1474,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,553993,Eugenio Suárez,Cincinnati Reds,Seattle Mariners,hitter_fantasy_score,7.484,0.724,17.854,7.195,xgboost,5.4863,6.0,DH,3.8944,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,678554,Curtis Mead,Washington Nationals,Colorado Rockies,hitter_fantasy_score,7.472,0.713,17.843,7.195,xgboost,5.4863,2.0,3B,4.0376,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,646240,Rafael Devers,San Francisco Giants,Kansas City Royals,hitter_fantasy_score,7.466,0.707,17.837,7.195,xgboost,5.4863,4.0,DH,4.37,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,641355,Cody Bellinger,New York Yankees,Pittsburgh Pirates,hitter_fantasy_score,7.465,0.706,17.835,7.195,xgboost,5.4863,4.0,LF,3.9531,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,686611,Dylan Crews,Washington Nationals,Colorado Rockies,hitter_fantasy_score,7.443,0.684,17.814,7.195,xgboost,5.4863,6.0,LF,4.3457,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,691016,Tyler Soderstrom,Athletics,Arizona Diamondbacks,hitter_fantasy_score,7.441,0.681,17.811,7.195,xgboost,5.4863,2.0,DH,4.0795,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,800050,Chase DeLauter,Cleveland Guardians,Minnesota Twins,hitter_fantasy_score,7.44,0.681,17.811,7.195,xgboost,5.4863,3.0,DH,4.3533,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,641680,Jonah Heim,Athletics,Arizona Diamondbacks,hitter_fantasy_score,7.404,0.645,17.775,7.195,xgboost,5.4863,6.0,C,4.1785,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,683748,Victor Mesa Jr.,Tampa Bay Rays,Toronto Blue Jays,hitter_fantasy_score,7.392,0.632,17.762,7.195,xgboost,5.4863,6.0,RF,3.097,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,663538,Nico Hoerner,Chicago Cubs,Detroit Tigers,hitter_fantasy_score,7.383,0.624,17.754,7.195,xgboost,5.4863,6.0,2B,4.3239,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,678011,Anthony Seigler,Boston Red Sox,Baltimore Orioles,hitter_fantasy_score,7.369,0.61,17.74,7.195,xgboost,5.4863,1.0,2B,4.2746,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,687263,Zach Neto,Los Angeles Angels,St. Louis Cardinals,hitter_fantasy_score,7.332,0.573,17.703,7.195,xgboost,5.4863,1.0,SS,4.318,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,650489,Willi Castro,Colorado Rockies,Washington Nationals,hitter_fantasy_score,7.328,0.569,17.699,7.195,xgboost,5.4863,7.0,SS,3.6214,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,803011,Sam Antonacci,Chicago White Sox,Texas Rangers,hitter_fantasy_score,7.321,0.562,17.691,7.195,xgboost,5.4863,1.0,3B,4.4352,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,593428,Xander Bogaerts,San Diego Padres,Atlanta Braves,hitter_fantasy_score,7.313,0.554,17.684,7.195,xgboost,5.4863,4.0,SS,4.3521,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,521692,Salvador Perez,Kansas City Royals,San Francisco Giants,hitter_fantasy_score,7.297,0.538,17.668,7.195,xgboost,5.4863,7.0,1B,4.2009,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,811965,Joshua Kuroda-Grauer,Athletics,Arizona Diamondbacks,hitter_fantasy_score,7.275,0.516,17.646,7.195,xgboost,5.4863,5.0,3B,3.945,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,665489,Vladimir Guerrero Jr.,Toronto Blue Jays,Tampa Bay Rays,hitter_fantasy_score,7.274,0.515,17.645,7.195,xgboost,5.4863,3.0,1B,4.2684,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,575929,Willson Contreras,Boston Red Sox,Baltimore Orioles,hitter_fantasy_score,7.269,0.51,17.64,7.195,xgboost,5.4863,4.0,1B,3.9161,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,691720,Kyle Karros,Colorado Rockies,Washington Nationals,hitter_fantasy_score,7.242,0.483,17.613,7.195,xgboost,5.4863,5.0,3B,3.9879,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,686469,Vinnie Pasquantino,Kansas City Royals,San Francisco Giants,hitter_fantasy_score,7.24,0.481,17.611,7.195,xgboost,5.4863,5.0,1B,4.1848,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,650333,Luis Arraez,San Francisco Giants,Kansas City Royals,hitter_fantasy_score,7.216,0.457,17.587,7.195,xgboost,5.4863,1.0,2B,4.4042,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,608324,Alex Bregman,Chicago Cubs,Detroit Tigers,hitter_fantasy_score,7.188,0.429,17.559,7.195,xgboost,5.4863,4.0,3B,4.5963,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,676391,Ernie Clement,Toronto Blue Jays,Tampa Bay Rays,hitter_fantasy_score,7.184,0.425,17.555,7.195,xgboost,5.4863,1.0,2B,4.3862,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,805779,Jacob Wilson,Athletics,Arizona Diamondbacks,hitter_fantasy_score,7.149,0.39,17.52,7.195,xgboost,5.4863,1.0,SS,4.4133,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,805999,A.J. Ewing,New York Mets,Milwaukee Brewers,hitter_fantasy_score,7.146,0.387,17.517,7.195,xgboost,5.4863,2.0,2B,4.4702,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,624413,Pete Alonso,Baltimore Orioles,Boston Red Sox,hitter_fantasy_score,7.129,0.37,17.5,7.195,xgboost,5.4863,3.0,1B,4.6173,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,676475,Alec Burleson,St. Louis Cardinals,Los Angeles Angels,hitter_fantasy_score,7.119,0.36,17.49,7.195,xgboost,5.4863,3.0,1B,4.279,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,669003,Garrett Mitchell,Milwaukee Brewers,New York Mets,hitter_fantasy_score,7.117,0.358,17.488,7.195,xgboost,5.4863,5.0,CF,4.0867,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,681082,Bryson Stott,Philadelphia Phillies,Los Angeles Dodgers,hitter_fantasy_score,7.109,0.35,17.48,7.195,xgboost,5.4863,6.0,2B,3.8747,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,668227,Randy Arozarena,Seattle Mariners,Cincinnati Reds,hitter_fantasy_score,7.083,0.324,17.454,7.195,xgboost,5.4863,2.0,LF,4.3716,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,642715,Willy Adames,San Francisco Giants,Kansas City Royals,hitter_fantasy_score,7.076,0.317,17.447,7.195,xgboost,5.4863,7.0,SS,4.2042,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,683002,Gunnar Henderson,Baltimore Orioles,Boston Red Sox,hitter_fantasy_score,7.052,0.293,17.423,7.195,xgboost,5.4863,1.0,SS,4.666,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,701538,Jackson Merrill,San Diego Padres,Atlanta Braves,hitter_fantasy_score,7.041,0.282,17.412,7.195,xgboost,5.4863,2.0,CF,4.5274,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,691176,Jasson Domínguez,New York Yankees,Pittsburgh Pirates,hitter_fantasy_score,7.041,0.282,17.412,7.195,xgboost,5.4863,5.0,RF,3.95,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,695731,Braden Montgomery,Chicago White Sox,Texas Rangers,hitter_fantasy_score,7.029,0.27,17.4,7.195,xgboost,5.4863,7.0,RF,4.1361,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,641487,J.P. Crawford,Seattle Mariners,Cincinnati Reds,hitter_fantasy_score,7.019,0.26,17.39,7.195,xgboost,5.4863,1.0,SS,4.5012,2.0,outputs/hitters/today_hitter_projections.csv
