date,game_id,team,opponent,side,player_id,player_name,batting_order,position,status,lineup_status,lineup_source,home_team,away_team,venue,game_datetime
2026-07-21,822787,Toronto Blue Jays,Tampa Bay Rays,home,662139,Daulton Varsho,5,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Toronto Blue Jays,Tampa Bay Rays,Rogers Centre,2026-07-21T23:07:00Z
2026-07-21,822787,Toronto Blue Jays,Tampa Bay Rays,home,672960,Kazuma Okamoto,6,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Toronto Blue Jays,Tampa Bay Rays,Rogers Centre,2026-07-21T23:07:00Z
2026-07-21,822787,Toronto Blue Jays,Tampa Bay Rays,home,678218,Brandon Valenzuela,7,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Toronto Blue Jays,Tampa Bay Rays,Rogers Centre,2026-07-21T23:07:00Z
2026-07-21,822787,Toronto Blue Jays,Tampa Bay Rays,home,665926,Andrés Giménez,8,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Toronto Blue Jays,Tampa Bay Rays,Rogers Centre,2026-07-21T23:07:00Z
2026-07-21,822787,Toronto Blue Jays,Tampa Bay Rays,home,682729,Jonatan Clase,9,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Toronto Blue Jays,Tampa Bay Rays,Rogers Centre,2026-07-21T23:07:00Z
2026-07-21,822871,Chicago White Sox,Texas Rangers,away,803011,Sam Antonacci,1,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Chicago White Sox,Texas Rangers,away,808959,Munetaka Murakami,2,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Chicago White Sox,Texas Rangers,away,678246,Miguel Vargas,3,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Chicago White Sox,Texas Rangers,away,695731,Braden Montgomery,4,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Chicago White Sox,Texas Rangers,away,643217,Andrew Benintendi,5,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Chicago White Sox,Texas Rangers,away,671976,Tristan Peters,6,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Chicago White Sox,Texas Rangers,away,805367,Chase Meidroth,7,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Chicago White Sox,Texas Rangers,away,682668,Luisangel Acuña,8,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Chicago White Sox,Texas Rangers,away,691011,Drew Romo,9,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Texas Rangers,Chicago White Sox,home,694671,Wyatt Langford,1,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Texas Rangers,Chicago White Sox,home,679822,Justin Foscue,2,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Texas Rangers,Chicago White Sox,home,673962,Josh Jung,3,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Texas Rangers,Chicago White Sox,home,607043,Brandon Nimmo,4,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Texas Rangers,Chicago White Sox,home,669394,Jake Burger,5,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Texas Rangers,Chicago White Sox,home,677649,Ezequiel Duran,6,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Texas Rangers,Chicago White Sox,home,695508,Cam Cauley,7,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Texas Rangers,Chicago White Sox,home,553869,Elias Díaz,8,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,822871,Texas Rangers,Chicago White Sox,home,696030,Alejandro Osuna,9,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Texas Rangers,Chicago White Sox,Globe Life Field,2026-07-22T00:05:00Z
2026-07-21,823114,Cincinnati Reds,Seattle Mariners,away,682829,Elly De La Cruz,1,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Cincinnati Reds,Seattle Mariners,away,701398,Sal Stewart,2,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Cincinnati Reds,Seattle Mariners,away,668709,JJ Bleday,3,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Cincinnati Reds,Seattle Mariners,away,553993,Eugenio Suárez,4,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Cincinnati Reds,Seattle Mariners,away,663993,Nathaniel Lowe,5,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Cincinnati Reds,Seattle Mariners,away,682622,Noelvi Marte,6,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Cincinnati Reds,Seattle Mariners,away,624431,Jose Trevino,7,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Cincinnati Reds,Seattle Mariners,away,670770,TJ Friedl,8,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Cincinnati Reds,Seattle Mariners,away,695490,Edwin Arroyo,9,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Seattle Mariners,Cincinnati Reds,home,641487,J.P. Crawford,1,SS,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Seattle Mariners,Cincinnati Reds,home,668227,Randy Arozarena,2,LF,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Seattle Mariners,Cincinnati Reds,home,686527,Dominic Canzone,3,DH,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Seattle Mariners,Cincinnati Reds,home,663728,Cal Raleigh,4,C,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Seattle Mariners,Cincinnati Reds,home,647304,Josh Naylor,5,1B,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Seattle Mariners,Cincinnati Reds,home,702284,Cole Young,6,2B,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Seattle Mariners,Cincinnati Reds,home,670042,Luke Raley,7,RF,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Seattle Mariners,Cincinnati Reds,home,645302,Victor Robles,8,CF,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823114,Seattle Mariners,Cincinnati Reds,home,806068,Colt Emerson,9,SS,Pre-Game,PROJECTED,RECENT_CONFIRMED_LINEUPS,Seattle Mariners,Cincinnati Reds,T-Mobile Park,2026-07-22T01:40:00Z
2026-07-21,823437,Los Angeles Dodgers,Philadelphia Phillies,away,660271,Shohei Ohtani,1,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Los Angeles Dodgers,Philadelphia Phillies,away,681624,Andy Pages,2,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Los Angeles Dodgers,Philadelphia Phillies,away,518692,Freddie Freeman,3,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Los Angeles Dodgers,Philadelphia Phillies,away,571970,Max Muncy,4,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Los Angeles Dodgers,Philadelphia Phillies,away,605141,Mookie Betts,5,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Los Angeles Dodgers,Philadelphia Phillies,away,663656,Kyle Tucker,6,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Los Angeles Dodgers,Philadelphia Phillies,away,669242,Tommy Edman,7,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Los Angeles Dodgers,Philadelphia Phillies,away,669743,Alex Call,8,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Los Angeles Dodgers,Philadelphia Phillies,away,672613,Eliezer Alfonzo,9,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Philadelphia Phillies,Los Angeles Dodgers,home,607208,Trea Turner,1,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Philadelphia Phillies,Los Angeles Dodgers,home,656941,Kyle Schwarber,2,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Philadelphia Phillies,Los Angeles Dodgers,home,547180,Bryce Harper,3,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Philadelphia Phillies,Los Angeles Dodgers,home,664761,Alec Bohm,4,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Philadelphia Phillies,Los Angeles Dodgers,home,624641,Edmundo Sosa,5,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Philadelphia Phillies,Los Angeles Dodgers,home,592663,J.T. Realmuto,6,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Philadelphia Phillies,Los Angeles Dodgers,home,669016,Brandon Marsh,7,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Philadelphia Phillies,Los Angeles Dodgers,home,656537,Derek Hill,8,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823437,Philadelphia Phillies,Los Angeles Dodgers,home,681082,Bryson Stott,9,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Philadelphia Phillies,Los Angeles Dodgers,Citizens Bank Park,2026-07-21T22:40:00Z
2026-07-21,823519,Pittsburgh Pirates,New York Yankees,away,663968,Jake Mangum,1,LF,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,Pittsburgh Pirates,New York Yankees,away,668804,Bryan Reynolds,2,DH,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,Pittsburgh Pirates,New York Yankees,away,664040,Brandon Lowe,3,2B,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,Pittsburgh Pirates,New York Yankees,away,699013,Esmerlyn Valdez,4,RF,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,Pittsburgh Pirates,New York Yankees,away,693304,Nick Gonzales,5,3B,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,Pittsburgh Pirates,New York Yankees,away,656811,Ryan O'Hearn,6,1B,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,Pittsburgh Pirates,New York Yankees,away,695257,Billy Cook,7,CF,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,Pittsburgh Pirates,New York Yankees,away,694378,Jacob Gonzalez,8,1B,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,Pittsburgh Pirates,New York Yankees,away,680779,Henry Davis,9,C,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,New York Yankees,Pittsburgh Pirates,home,663757,Trent Grisham,1,CF,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,New York Yankees,Pittsburgh Pirates,home,700250,Ben Rice,2,DH,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,New York Yankees,Pittsburgh Pirates,home,502671,Paul Goldschmidt,3,1B,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,New York Yankees,Pittsburgh Pirates,home,641355,Cody Bellinger,4,LF,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,New York Yankees,Pittsburgh Pirates,home,691176,Jasson Domínguez,5,RF,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,New York Yankees,Pittsburgh Pirates,home,665862,Jazz Chisholm Jr.,6,2B,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,New York Yankees,Pittsburgh Pirates,home,645305,Ali Sánchez,7,C,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,New York Yankees,Pittsburgh Pirates,home,641857,Ryan McMahon,8,3B,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823519,New York Yankees,Pittsburgh Pirates,home,676609,José Caballero,9,DH,Postponed,PROJECTED,RECENT_CONFIRMED_LINEUPS,New York Yankees,Pittsburgh Pirates,Yankee Stadium,2026-07-22T23:05:00Z
2026-07-21,823760,New York Mets,Milwaukee Brewers,away,805999,A.J. Ewing,1,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,New York Mets,Milwaukee Brewers,away,665742,Juan Soto,2,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,New York Mets,Milwaukee Brewers,away,666182,Bo Bichette,3,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,New York Mets,Milwaukee Brewers,away,596019,Francisco Lindor,4,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,New York Mets,Milwaukee Brewers,away,701807,Carson Benge,5,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,New York Mets,Milwaukee Brewers,away,673357,Luis Robert Jr.,6,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,New York Mets,Milwaukee Brewers,away,676724,Jared Young,7,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,New York Mets,Milwaukee Brewers,away,543760,Marcus Semien,8,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,New York Mets,Milwaukee Brewers,away,620443,Luis Torrens,9,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,Milwaukee Brewers,New York Mets,home,694192,Jackson Chourio,1,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,Milwaukee Brewers,New York Mets,home,668930,Brice Turang,2,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,Milwaukee Brewers,New York Mets,home,661388,William Contreras,3,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,Milwaukee Brewers,New York Mets,home,683734,Andrew Vaughn,4,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,Milwaukee Brewers,New York Mets,home,669003,Garrett Mitchell,5,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,Milwaukee Brewers,New York Mets,home,596142,Gary Sánchez,6,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,Milwaukee Brewers,New York Mets,home,800325,Luis Lara,7,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,Milwaukee Brewers,New York Mets,home,806198,Cooper Pratt,8,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,823760,Milwaukee Brewers,New York Mets,home,687401,Joey Ortiz,9,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Milwaukee Brewers,New York Mets,American Family Field,2026-07-21T23:40:00Z
2026-07-21,824005,St. Louis Cardinals,Los Angeles Angels,away,802139,JJ Wetherholt,1,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,St. Louis Cardinals,Angel Stadium,2026-07-22T01:38:00Z
2026-07-21,824005,St. Louis Cardinals,Los Angeles Angels,away,671056,Iván Herrera,2,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,St. Louis Cardinals,Angel Stadium,2026-07-22T01:38:00Z
2026-07-21,824005,St. Louis Cardinals,Los Angeles Angels,away,676475,Alec Burleson,3,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,St. Louis Cardinals,Angel Stadium,2026-07-22T01:38:00Z
2026-07-21,824005,St. Louis Cardinals,Los Angeles Angels,away,691023,Jordan Walker,4,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,St. Louis Cardinals,Angel Stadium,2026-07-22T01:38:00Z
2026-07-21,824005,St. Louis Cardinals,Los Angeles Angels,away,663457,Lars Nootbaar,5,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,St. Louis Cardinals,Angel Stadium,2026-07-22T01:38:00Z
2026-07-21,824005,St. Louis Cardinals,Los Angeles Angels,away,691026,Masyn Winn,6,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Los Angeles Angels,St. Louis Cardinals,Angel Stadium,2026-07-22T01:38:00Z
