date,season,player_id,player_name,team,opponent,batting_order,position,games,plate_appearances,at_bats,hits,doubles,triples,home_runs,runs,rbi,walks,strikeouts,stolen_bases,caught_stealing,total_bases,avg,obp,slg,ops,hits_per_game,total_bases_per_game,runs_per_game,rbi_per_game,walks_per_game,strikeouts_per_game,home_runs_per_game,stolen_bases_per_game,walk_rate,strikeout_rate,home_run_rate
2026-07-23,2026,695600,Carter Jensen,Kansas City Royals,Detroit Tigers,1,C,95,373,333,80,22,0,14,44,52,34,106,1,0,144,0.24,0.308,0.432,0.74,0.8421052631578947,1.5157894736842106,0.4631578947368421,0.5473684210526316,0.35789473684210527,1.1157894736842104,0.14736842105263157,0.010526315789473684,0.09115281501340483,0.28418230563002683,0.03753351206434316
2026-07-23,2026,695506,Jac Caglianone,Kansas City Royals,Detroit Tigers,2,RF,95,367,337,87,17,2,16,46,37,25,105,3,1,156,0.258,0.316,0.463,0.779,0.9157894736842105,1.6421052631578947,0.4842105263157895,0.3894736842105263,0.2631578947368421,1.105263157894737,0.16842105263157894,0.031578947368421054,0.0681198910081744,0.28610354223433243,0.043596730245231606
2026-07-23,2026,657041,Lane Thomas,Kansas City Royals,Detroit Tigers,3,CF,88,294,254,61,16,0,9,29,36,36,69,6,3,104,0.24,0.337,0.409,0.746,0.6931818181818182,1.1818181818181819,0.32954545454545453,0.4090909090909091,0.4090909090909091,0.7840909090909091,0.10227272727272728,0.06818181818181818,0.12244897959183673,0.23469387755102042,0.030612244897959183
2026-07-23,2026,686469,Vinnie Pasquantino,Kansas City Royals,Detroit Tigers,4,DH,75,320,278,63,11,2,6,33,33,36,55,4,0,96,0.227,0.316,0.345,0.661,0.84,1.28,0.44,0.44,0.48,0.7333333333333333,0.08,0.05333333333333334,0.1125,0.171875,0.01875
2026-07-23,2026,521692,Salvador Perez,Kansas City Royals,Detroit Tigers,5,1B,95,399,369,78,14,0,14,36,43,15,83,0,0,134,0.211,0.258,0.363,0.621,0.8210526315789474,1.4105263157894736,0.37894736842105264,0.45263157894736844,0.15789473684210525,0.8736842105263158,0.14736842105263157,0.0,0.03759398496240601,0.20802005012531327,0.03508771929824561
2026-07-23,2026,686681,Michael Massey,Kansas City Royals,Detroit Tigers,6,2B,83,268,248,67,18,0,7,34,33,15,45,2,0,106,0.27,0.308,0.427,0.735,0.8072289156626506,1.2771084337349397,0.40963855421686746,0.39759036144578314,0.18072289156626506,0.5421686746987951,0.08433734939759036,0.024096385542168676,0.055970149253731345,0.16791044776119404,0.026119402985074626
2026-07-23,2026,686555,Isaac Collins,Kansas City Royals,Detroit Tigers,7,LF,92,336,287,70,17,1,5,36,32,39,77,6,5,104,0.244,0.344,0.362,0.706,0.7608695652173914,1.1304347826086956,0.391304347826087,0.34782608695652173,0.42391304347826086,0.8369565217391305,0.05434782608695652,0.06521739130434782,0.11607142857142858,0.22916666666666666,0.01488095238095238
2026-07-23,2026,679845,Nick Loftin,Kansas City Royals,Detroit Tigers,8,RF,65,225,194,48,15,1,4,28,32,21,29,1,0,77,0.247,0.332,0.397,0.729,0.7384615384615385,1.1846153846153846,0.4307692307692308,0.49230769230769234,0.3230769230769231,0.4461538461538462,0.06153846153846154,0.015384615384615385,0.09333333333333334,0.1288888888888889,0.017777777777777778
2026-07-23,2026,686475,Tyler Tolbert,Kansas City Royals,Detroit Tigers,9,P,39,69,61,20,1,0,2,17,5,4,11,11,3,27,0.328,0.364,0.443,0.807,0.5128205128205128,0.6923076923076923,0.4358974358974359,0.1282051282051282,0.10256410256410256,0.28205128205128205,0.05128205128205128,0.28205128205128205,0.057971014492753624,0.15942028985507245,0.028985507246376812
2026-07-23,2026,805808,Kevin McGonigle,Detroit Tigers,Kansas City Royals,1,SS,99,439,373,105,20,3,9,61,35,63,61,11,1,158,0.282,0.39,0.424,0.814,1.0606060606060606,1.595959595959596,0.6161616161616161,0.35353535353535354,0.6363636363636364,0.6161616161616161,0.09090909090909091,0.1111111111111111,0.14350797266514806,0.13895216400911162,0.02050113895216401
2026-07-23,2026,693307,Dillon Dingler,Detroit Tigers,Kansas City Royals,2,C,93,387,347,94,21,2,22,53,65,24,82,0,0,185,0.271,0.335,0.533,0.868,1.010752688172043,1.989247311827957,0.5698924731182796,0.6989247311827957,0.25806451612903225,0.8817204301075269,0.23655913978494625,0.0,0.06201550387596899,0.21188630490956073,0.056847545219638244
2026-07-23,2026,682985,Riley Greene,Detroit Tigers,Kansas City Royals,3,LF,101,424,365,104,21,1,15,53,50,53,116,2,1,172,0.285,0.375,0.471,0.846,1.0297029702970297,1.702970297029703,0.5247524752475248,0.49504950495049505,0.5247524752475248,1.1485148514851484,0.1485148514851485,0.019801980198019802,0.125,0.27358490566037735,0.03537735849056604
2026-07-23,2026,663837,Matt Vierling,Detroit Tigers,Kansas City Royals,4,RF,87,278,254,53,12,2,5,23,30,19,47,4,2,84,0.209,0.26,0.331,0.591,0.6091954022988506,0.9655172413793104,0.26436781609195403,0.3448275862068966,0.21839080459770116,0.5402298850574713,0.05747126436781609,0.04597701149425287,0.0683453237410072,0.16906474820143885,0.017985611510791366
2026-07-23,2026,701678,Hao-Yu Lee,Detroit Tigers,Kansas City Royals,5,2B,60,176,168,43,7,1,5,14,20,7,45,1,2,67,0.256,0.286,0.399,0.685,0.7166666666666667,1.1166666666666667,0.23333333333333334,0.3333333333333333,0.11666666666666667,0.75,0.08333333333333333,0.016666666666666666,0.03977272727272727,0.2556818181818182,0.028409090909090908
2026-07-23,2026,679529,Spencer Torkelson,Detroit Tigers,Kansas City Royals,6,1B,101,396,345,72,18,0,19,43,50,43,128,0,1,147,0.209,0.304,0.426,0.73,0.7128712871287128,1.4554455445544554,0.42574257425742573,0.49504950495049505,0.42574257425742573,1.2673267326732673,0.18811881188118812,0.0,0.10858585858585859,0.32323232323232326,0.047979797979797977
2026-07-23,2026,681481,Kerry Carpenter,Detroit Tigers,Kansas City Royals,7,DH,78,250,222,46,5,2,13,26,36,18,74,0,0,94,0.207,0.278,0.423,0.701,0.5897435897435898,1.205128205128205,0.3333333333333333,0.46153846153846156,0.23076923076923078,0.9487179487179487,0.16666666666666666,0.0,0.072,0.296,0.052
2026-07-23,2026,656716,Zach McKinstry,Detroit Tigers,Kansas City Royals,8,2B,77,266,235,45,8,2,4,21,20,26,46,1,4,69,0.191,0.27,0.294,0.564,0.5844155844155844,0.8961038961038961,0.2727272727272727,0.2597402597402597,0.33766233766233766,0.5974025974025974,0.05194805194805195,0.012987012987012988,0.09774436090225563,0.17293233082706766,0.015037593984962405
2026-07-23,2026,681546,James Outman,Detroit Tigers,Kansas City Royals,9,CF,79,153,142,22,4,2,3,19,13,10,65,6,2,39,0.155,0.216,0.275,0.491,0.27848101265822783,0.4936708860759494,0.24050632911392406,0.16455696202531644,0.12658227848101267,0.8227848101265823,0.0379746835443038,0.0759493670886076,0.06535947712418301,0.42483660130718953,0.0196078431372549
2026-07-23,2026,686797,Brooks Lee,Minnesota Twins,Cleveland Guardians,1,3B,99,397,365,92,15,3,15,46,56,28,66,6,4,158,0.252,0.308,0.433,0.741,0.9292929292929293,1.595959595959596,0.46464646464646464,0.5656565656565656,0.2828282828282828,0.6666666666666666,0.15151515151515152,0.06060606060606061,0.07052896725440806,0.16624685138539042,0.037783375314861464
2026-07-23,2026,621439,Byron Buxton,Minnesota Twins,Cleveland Guardians,2,CF,78,345,316,87,16,1,25,57,45,23,84,7,1,180,0.275,0.33,0.57,0.9,1.1153846153846154,2.3076923076923075,0.7307692307692307,0.5769230769230769,0.2948717948717949,1.0769230769230769,0.32051282051282054,0.08974358974358974,0.06666666666666667,0.24347826086956523,0.07246376811594203
2026-07-23,2026,680777,Ryan Jeffers,Minnesota Twins,Cleveland Guardians,3,C,44,175,146,41,9,1,9,28,32,26,29,1,0,79,0.281,0.391,0.541,0.932,0.9318181818181818,1.7954545454545454,0.6363636363636364,0.7272727272727273,0.5909090909090909,0.6590909090909091,0.20454545454545456,0.022727272727272728,0.14857142857142858,0.1657142857142857,0.05142857142857143
2026-07-23,2026,605137,Josh Bell,Minnesota Twins,Cleveland Guardians,4,DH,101,403,370,92,23,1,13,50,62,29,90,1,0,156,0.249,0.305,0.422,0.727,0.9108910891089109,1.5445544554455446,0.49504950495049505,0.6138613861386139,0.2871287128712871,0.8910891089108911,0.12871287128712872,0.009900990099009901,0.07196029776674938,0.22332506203473945,0.03225806451612903
2026-07-23,2026,665019,Kody Clemens,Minnesota Twins,Cleveland Guardians,5,2B,90,359,328,79,19,3,18,47,48,22,84,7,2,158,0.241,0.297,0.482,0.779,0.8777777777777778,1.7555555555555555,0.5222222222222223,0.5333333333333333,0.24444444444444444,0.9333333333333333,0.2,0.07777777777777778,0.06128133704735376,0.233983286908078,0.05013927576601671
2026-07-23,2026,668904,Royce Lewis,Minnesota Twins,Cleveland Guardians,6,1B,69,279,248,53,12,0,10,31,30,26,72,6,0,95,0.214,0.29,0.383,0.673,0.7681159420289855,1.3768115942028984,0.4492753623188406,0.43478260869565216,0.37681159420289856,1.0434782608695652,0.14492753623188406,0.08695652173913043,0.0931899641577061,0.25806451612903225,0.035842293906810034
2026-07-23,2026,668885,Austin Martin,Minnesota Twins,Cleveland Guardians,7,LF,91,288,243,58,12,0,2,35,20,38,55,10,6,76,0.239,0.351,0.313,0.664,0.6373626373626373,0.8351648351648352,0.38461538461538464,0.21978021978021978,0.4175824175824176,0.6043956043956044,0.02197802197802198,0.10989010989010989,0.13194444444444445,0.1909722222222222,0.006944444444444444
2026-07-23,2026,807712,Luke Keaschall,Minnesota Twins,Cleveland Guardians,8,RF,97,377,324,84,14,1,4,51,28,37,58,12,4,112,0.259,0.35,0.346,0.696,0.865979381443299,1.1546391752577319,0.5257731958762887,0.28865979381443296,0.38144329896907214,0.5979381443298969,0.041237113402061855,0.12371134020618557,0.09814323607427056,0.15384615384615385,0.010610079575596816
2026-07-23,2026,668952,Ryan Kreidler,Minnesota Twins,Cleveland Guardians,9,SS,59,163,150,35,4,2,5,21,24,12,35,0,3,58,0.233,0.294,0.387,0.681,0.5932203389830508,0.9830508474576272,0.3559322033898305,0.4067796610169492,0.2033898305084746,0.5932203389830508,0.0847457627118644,0.0,0.0736196319018405,0.2147239263803681,0.03067484662576687
2026-07-23,2026,680757,Steven Kwan,Cleveland Guardians,Minnesota Twins,1,LF,96,382,321,79,12,2,1,42,18,51,37,7,2,98,0.246,0.353,0.305,0.658,0.8229166666666666,1.0208333333333333,0.4375,0.1875,0.53125,0.3854166666666667,0.010416666666666666,0.07291666666666667,0.13350785340314136,0.0968586387434555,0.002617801047120419
2026-07-23,2026,608070,José Ramírez,Cleveland Guardians,Minnesota Twins,2,3B,74,322,275,66,18,0,10,43,35,42,44,24,2,114,0.24,0.34,0.415,0.755,0.8918918918918919,1.5405405405405406,0.581081081081081,0.47297297297297297,0.5675675675675675,0.5945945945945946,0.13513513513513514,0.32432432432432434,0.13043478260869565,0.13664596273291926,0.031055900621118012
2026-07-23,2026,800050,Chase DeLauter,Cleveland Guardians,Minnesota Twins,3,RF,87,362,326,93,19,1,11,34,50,34,48,5,2,147,0.285,0.351,0.451,0.802,1.0689655172413792,1.6896551724137931,0.39080459770114945,0.5747126436781609,0.39080459770114945,0.5517241379310345,0.12643678160919541,0.05747126436781609,0.09392265193370165,0.13259668508287292,0.03038674033149171
2026-07-23,2026,677587,Brayan Rocchio,Cleveland Guardians,Minnesota Twins,4,SS,101,388,348,95,15,2,9,43,48,27,56,15,5,141,0.273,0.335,0.405,0.74,0.9405940594059405,1.396039603960396,0.42574257425742573,0.4752475247524752,0.26732673267326734,0.5544554455445545,0.0891089108910891,0.1485148514851485,0.06958762886597938,0.14432989690721648,0.023195876288659795
2026-07-23,2026,683953,Travis Bazzana,Cleveland Guardians,Minnesota Twins,5,2B,72,311,267,65,14,2,9,34,33,37,69,15,3,110,0.243,0.341,0.412,0.753,0.9027777777777778,1.5277777777777777,0.4722222222222222,0.4583333333333333,0.5138888888888888,0.9583333333333334,0.125,0.20833333333333334,0.1189710610932476,0.22186495176848875,0.028938906752411574
2026-07-23,2026,656555,Rhys Hoskins,Cleveland Guardians,Minnesota Twins,6,DH,81,278,229,41,13,0,11,30,33,42,88,1,0,87,0.179,0.309,0.38,0.689,0.5061728395061729,1.0740740740740742,0.37037037037037035,0.4074074074074074,0.5185185185185185,1.0864197530864197,0.13580246913580246,0.012345679012345678,0.1510791366906475,0.31654676258992803,0.039568345323741004
2026-07-23,2026,700932,Kyle Manzardo,Cleveland Guardians,Minnesota Twins,7,1B,94,329,289,62,9,1,11,36,32,33,103,0,0,106,0.215,0.304,0.367,0.671,0.6595744680851063,1.127659574468085,0.3829787234042553,0.3404255319148936,0.35106382978723405,1.0957446808510638,0.11702127659574468,0.0,0.10030395136778116,0.3130699088145897,0.03343465045592705
2026-07-23,2026,672275,Patrick Bailey,Cleveland Guardians,Minnesota Twins,8,C,70,213,196,40,5,1,5,20,19,14,53,2,0,62,0.204,0.256,0.316,0.572,0.5714285714285714,0.8857142857142857,0.2857142857142857,0.2714285714285714,0.2,0.7571428571428571,0.07142857142857142,0.02857142857142857,0.06572769953051644,0.24882629107981222,0.023474178403755867
2026-07-23,2026,690984,Petey Halpin,Cleveland Guardians,Minnesota Twins,9,CF,37,86,80,17,3,1,2,13,5,2,21,5,0,28,0.213,0.229,0.35,0.579,0.4594594594594595,0.7567567567567568,0.35135135135135137,0.13513513513513514,0.05405405405405406,0.5675675675675675,0.05405405405405406,0.13513513513513514,0.023255813953488372,0.2441860465116279,0.023255813953488372
2026-07-23,2026,665487,Fernando Tatis Jr.,San Diego Padres,Atlanta Braves,1,RF,102,449,399,114,20,2,8,52,47,40,90,25,10,162,0.286,0.353,0.406,0.759,1.1176470588235294,1.588235294117647,0.5098039215686274,0.46078431372549017,0.39215686274509803,0.8823529411764706,0.0784313725490196,0.24509803921568626,0.08908685968819599,0.20044543429844097,0.017817371937639197
